State Name,Year,Asbestosis,Asthma,Chronic obstructive pulmonary disease,Chronic respiratory diseases,Coal workers pneumoconiosis,Interstitial lung disease and pulmonary sarcoidosis,Other chronic respiratory diseases,Other pneumoconiosis,Pneumoconiosis,Silicosis,Carbon monoxide,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM10 Total 0-10um STP,Sulfur dioxide
Hawaii,1983,0.0401519990886083,3.69734746097358,23.0265127580482,30.7239654286487,0.0140741608807846,3.3228360589795,0.511509266619514,0.0974661534197951,0.165759884027908,0.0140675706387196,1.1046796666666667,24.776427982512576,71.07855728571428,0.02028225,35.64056059603175,4.324839065217391
Hawaii,1984,0.0421693196405335,3.71576211761135,23.1373814262407,30.9164026226117,0.0138650693133017,3.37536904149376,0.520031506995901,0.0977607785328483,0.167858530270029,0.0140633627833451,1.0723511666666667,25.928997571148027,78.042123,0.0179655,35.40520423023809,3.1809242
Hawaii,1985,0.0441052560241172,3.56140970237333,23.7918363164455,31.4730624261085,0.0148054574060843,3.42566116809332,0.521461877080127,0.0998725285288395,0.172693362116248,0.0139101201572073,0.9622995,25.75181917121317,75.878962,0.0182025,19.94629625,3.118438214285714
Hawaii,1986,0.0469631980179342,3.54260630491957,23.3468947849027,30.9945773974926,0.0148144886829832,3.4172094639611,0.512268880228044,0.100230505121754,0.175597963481219,0.0135897716585478,0.98526125,26.41552239117448,61.34728517317785,0.01690925,20.38709425,0.2245616
Hawaii,1987,0.0499081855604642,3.50635210224381,24.1682041024554,31.8897572372752,0.0141004599414509,3.52052322652241,0.516760767621592,0.0999035840031508,0.17791703843205,0.0140048089269846,0.942239,27.621264207004906,50.66084800003451,0.025045,19.881375,17.246264500000002
Hawaii,1988,0.0509526850672944,3.4779809707582,23.3830494373652,31.04754632412,0.0127271503495525,3.50619781284089,0.505225427002348,0.0980749618769461,0.175092676153364,0.0133378788595707,0.828541,26.78419847491175,50.12727384519634,0.0138035,20.511036,11.757724312500002
Hawaii,1989,0.0548662683325112,3.50636882010174,24.0083835479672,31.8158670195612,0.0125441512182068,3.61221273132014,0.510122757293674,0.0981041028611643,0.178779162878425,0.0132646404665426,0.8776387499999999,26.391189401941357,49.5068191656275,0.01621725,18.138729,17.60092107142857
Hawaii,1990,0.0553030179256404,3.51902773078452,23.4915365656428,31.3289873395628,0.0109492005131473,3.64173983277039,0.503394039936474,0.0945778948460839,0.173289170428604,0.0124590571437324,0.64699025,24.77315634316747,50.19346447138538,0.019974,18.479485,8.929145222222223
Hawaii,1991,0.0560814249544189,3.46364889054057,23.3613833119912,31.133724037637,0.0104791482870773,3.64585719822668,0.489923784227085,0.0940780677926637,0.172910852651452,0.0122722116172925,0.6495529999999999,23.63252913841019,61.247163,0.021601,19.31736233333333,7.38538309090909
Hawaii,1992,0.0585981214839423,3.31866431132683,22.7460167288933,30.3965140417541,0.010349756478153,3.68297201126081,0.473371723200056,0.0944034641886707,0.175489267073104,0.0121379249223383,0.66264425,10.41653,60.42813,0.0252794999999999,17.256608500000002,9.003126666666665
Hawaii,1993,0.0624588795877678,3.45389031529669,24.6685196146063,32.6778566368793,0.011063526546805,3.88828860788815,0.485527217243096,0.096054595056979,0.181630881845016,0.0120538806534638,0.6441877500000001,9.49138025,59.359251,0.0302278333333333,15.868937100000002,7.624404045454543
Hawaii,1994,0.0629714594963071,3.30462210313633,23.6215126925082,31.4468509034146,0.0101974038247833,3.86594242305412,0.473816108374387,0.0961901699559356,0.180957576341567,0.0115985430645408,0.6014138750000001,7.136598749999999,59.4722495,0.0301552499999999,17.510646090909088,5.566557545454547
Hawaii,1995,0.0695827711621508,3.40996051572906,25.2534434998903,33.5297871308032,0.0115692663286899,4.17872860748692,0.494105139524878,0.10067233993256,0.193549368172097,0.011724990748697,0.64471475,7.7869835,59.403548,0.0303776666666666,17.44997592307692,11.250560350000004
Hawaii,1996,0.0689573265604612,3.24386019794173,24.2181263237763,32.2630011430135,0.0114542108878215,4.1223252242697,0.486643760897746,0.100842406137692,0.192045636128072,0.0107916925420972,0.65186075,3.30152675,60.583,0.02077475,15.210869,10.4219921
Hawaii,1997,0.0706223066731319,3.13603870156627,24.2447587885663,32.2045187045266,0.0123421776700349,4.13823403261938,0.490851289217312,0.101325625768638,0.194635892557297,0.0103457824454916,0.6168856250000001,6.757133500000001,60.249714,0.02585625,15.316535062500003,7.57945735
Hawaii,1998,0.0762474210330831,3.00012806972552,24.4226602571223,32.4649679720988,0.013320533934887,4.3111637700769,0.526669722744267,0.10459476301889,0.204346152429881,0.0101834344430211,0.538853875,6.324297,58.756024,0.02793925,17.035788200000002,6.178364150000001
Hawaii,1999,0.0811192272802553,2.8377724571946,24.9281696179838,33.0721849865068,0.0133617000045949,4.51604858901892,0.573949286649479,0.111172440980474,0.216245035659983,0.0105916673946588,0.4755551250000001,6.2280975000000005,57.62788,0.0266739999999999,16.678925130434784,4.898757050000001
Hawaii,2000,0.0837089493009852,2.69553981723553,24.9833287666512,33.1315180720734,0.0131566504381124,4.63305211134873,0.598080687560092,0.11471536696326,0.221516689277894,0.0099357225755369,0.48712975,7.270264750000001,58.5703675,0.022187875,16.81471257142857,5.11458775
